subject_id,trial_id,task_label,shap_obj_dwell_prop,shap_scene_dwell_prop,shap_obj_fix_count,shap_scene_fix_count,shap_obj_dwell_early_ms,shap_obj_dwell_middle_ms,shap_obj_dwell_late_ms,shap_scene_dwell_early_ms,shap_scene_dwell_middle_ms,shap_scene_dwell_late_ms,shap_mean_fix_duration_ms,shap_first_fix_latency_obj_ms,shap_obj_scene_transitions,shap_transition_entropy,shap_obj_revisits,shap_scene_revisits,shap_scanpath_length_deg,shap_fixation_dispersion,shap_saccade_amplitude_mean_deg
5,161,1,0.06959779873661256,0.04890180011956679,0.01709098621385719,0.037247398346361975,0.013562527965020955,0.0057655190164928195,0.007142689394194297,0.05380810616087614,0.012018627561541075,0.0034036076083569762,0.014047206570568451,0.022317869650900598,0.01513168948103267,0.0013702356675772689,0.0003947486383806634,0.01425551587582089,0.03122891526837842,0.03943486422899137,0.03232613181077934
5,162,1,0.06754346707359075,0.04816842633042167,0.004447998128231318,0.03838890226890567,0.01371697256743653,0.006272478088264517,-0.011245867238709644,0.053860441184889446,0.012141477022648915,0.002323861943691446,0.006157492877508931,-0.013044571740461206,0.015141116828896625,0.0021226617761837493,0.0004708217030161091,0.013560717515943671,0.039471265002083436,0.04350805919149173,0.02586248981270965
5,163,1,0.060579392790885915,0.046344771567276774,0.001332848290326734,0.02301202360262831,0.010088327103904827,0.008360323786746636,0.003566404172288589,0.09147906162296125,0.0239137212501476,0.0035963272183974914,0.0110525368431634,0.04800574754097742,-0.010060573630885238,-0.0019533133715063564,0.00030575561519623966,-0.01108733490798217,-0.019513670330578846,-0.04810878284586562,0.010245489713079809
5,164,1,0.012676535587067285,0.011084610204478675,0.0030207351348327965,0.019029223262204947,0.008164895278592314,0.008198778171765076,0.01275463827491649,0.09854156743110344,0.028023717878909622,0.01377312274770158,0.01139489130799991,0.02873853439029737,-0.011746304083564776,-0.003515819259313335,0.00048516009970206556,-0.012941475022459794,-0.01993319918044185,-0.03588656434740981,0.0012754287823674405
5,165,1,0.06913861148074628,0.04804064583908621,-0.0029999891981055972,0.038949763788122815,0.004075262960356397,0.00677747746949314,0.009752331604526687,0.053175048197765515,0.012242839416071087,0.002797638831680193,0.007408158549568244,0.050710314134045545,0.01667299214303427,0.0024953307636762724,0.0005760628514698524,0.012891900087767572,0.04082519731083803,0.03912072308260641,0.03866431950873085
5,166,1,0.054020162696558176,0.03819455456999929,-0.00030942680846224145,0.02560066974978733,0.010013199565789447,0.01115832227321914,0.016337147549581904,0.07403999432201334,0.01780470544032932,0.006429432012003999,0.007197437427590197,0.024337783778888764,0.0007902269357462727,0.0022881876626731023,0.0014313610881999841,0.016843040564954944,0.00826162140624762,-0.011928499570023218,0.028906978805690268
5,167,1,0.0684372478102009,0.047200449036485036,0.006641397304042321,0.03557724199202941,0.0034673756411999204,0.006929309855782009,0.00603542398366253,0.052843936380108224,0.01206774651453905,0.002411230172050216,0.006581190842776243,0.011592589229695853,0.015566536630096895,0.0018654489293930933,0.0004646300909335248,0.013353984472899618,0.04450014555515064,0.04140093987663744,0.044636819428637634
5,168,1,0.04579876017963809,0.03497629308483069,0.004028603734951734,0.01390481630601768,0.005780786767030222,0.008918959168408345,0.011845447896052182,0.0628104732683946,0.01494334978101516,0.00851078782535156,0.0034332767599600258,0.022453111927910614,-0.008533192506637647,0.003191090900251416,0.0001050621082539534,0.011561228343909612,0.027793375221649905,-0.026802075083149385,0.024130711963876658
5,169,1,0.045566284874107806,0.03212461309894796,0.004797688403261277,0.029272931339165476,0.02506624287320313,0.007070387452133173,0.00022860412616113366,0.09222037730976015,0.016111249145990884,0.009081227505626042,0.013511550807561149,0.03823609057121575,-0.0021546711636181064,0.002354654896376019,0.001444595978890368,0.016992072234684158,-0.0021252430747945856,-0.030914162597163043,-0.01182274909396954
5,170,1,0.06785913155510429,0.05011969226641647,0.009625623322343882,0.040643029924895324,0.025020063711461798,0.005157360063717794,0.010584540585839231,0.05648275450118368,0.011947506511503662,0.0017592518041143169,0.012523474821865775,-0.04322812898155096,0.01792259134628802,0.0015188693606571367,0.00021131006770325807,0.014281091830116957,0.02476360153033159,0.03237596647399656,0.0383857974200385
5,171,1,0.04720408064187302,0.04958036443495413,0.005744853282069408,0.014614214437382114,0.005253139033654128,0.0194154757165924,-0.003723629198288607,-0.054435447567620324,0.018926762474605133,0.0015330631999991105,0.016625002515545214,0.004585710874775673,-0.015321158212316822,-0.0031988795617350005,-0.0002457230707040627,-0.01754410370641265,0.04774743929548806,-0.04925575081817378,0.07330881927242495
5,172,1,0.05752966903679654,0.04348481464439349,0.001975756445114709,0.02374718102259424,0.017194725681875116,0.015301960772133888,0.0020320250245587637,0.11417478179789678,-0.004287691760348432,0.007696279660314329,0.007464909437871881,0.05069823725741529,-0.01034195321054371,0.0007782583874639933,0.0004406907972294805,-0.016482234801843285,-0.011442104091020863,-0.031113214418752717,-0.020566050103676393
5,173,1,0.055058783885803854,0.040951081054632577,0.0048371515754341236,0.01908222685969342,0.005133378632881727,0.0193805399392346,0.0029065827005947016,0.0647445265454877,0.013661354903293989,0.004106947903107026,0.008703300530964367,0.011239324858246845,-0.004072918754867689,0.0006506234425109398,0.002450904577770818,0.015548758591777196,0.02650881331021948,0.02258753091925274,0.046345684130398385
